Polyline,X,Y,
,,,
4,6338,212,
,,,
5,6337,212,
,,,
6,6338,202,
,,,
7,6353,202,
,,,
1,6409,483,
,,,
2,6409,501,
,,,
3,6381,501,
,,,
4,6381,526,
,,,
5,6380,527,
,,,
6,6352,527,
,,,
7,6353,482,
,,,
8,6382,482,
,,,
9,6396,482,
,,,
10,6409,483,
,,,
1,5813,145,
,,,
2,5812,146,
,,,
3,5810,146,
,,,
4,5805,145,
,,,
1,5639,669,
,,,
2,5639,672,
,,,
3,5636,672,
,,,
4,5636,671,
,,,
5,5635,671,
,,,
6,5635,672,
,,,
7,5614,672,
,,,
8,5614,670,
,,,
9,5612,670,
,,,
10,5612,671,
,,,
11,5611,671,
,,,
12,5611,672,
,,,
13,5610,672,
,,,
14,5609,670,
,,,
15,5609,654,
,,,
16,5611,654,
,,,
17,5611,669,
,,,
18,5612,669,
,,,
19,5636,669,
,,,
20,5639,669,
,,,
1,5614,670,
,,,
2,5614,672,
,,,
3,5612,672,
,,,
4,5612,671,
,,,
5,5612,670,
,,,
6,5614,670,
,,,
1,6095,627,
,,,
2,6093,628,
,,,
3,6063,628,
,,,
4,6052,628,
,,,
5,6051,627,
,,,
6,6052,622,
,,,
7,6052,618,
,,,
8,6053,617,
,,,
9,6065,617,
,,,
1,5812,430,
,,,
2,5813,432,
,,,
3,5813,451,
,,,
4,5812,452,
,,,
5,5789,451,
,,,
6,5766,451,
,,,
7,5750,451,
,,,
8,5748,451,
,,,
9,5746,450,
,,,
10,5747,445,
,,,
1,5681,739,
,,,
2,5683,739,
,,,
3,5689,739,
,,,
4,5694,739,
,,,
5,5698,739,
,,,
6,5699,739,
,,,
7,5698,752,
,,,
8,5680,752,
,,,
9,5681,739,
,,,
1,5731,581,
,,,
2,5731,580,
,,,
3,5731,579,
,,,
4,5731,581,
,,,
5,5731,581,
,,,
1,5774,708,
,,,
2,5775,708,
,,,
3,5775,708,
,,,
4,5775,708,
,,,
5,5775,708,
,,,
6,5775,707,
,,,
7,5776,707,
,,,
8,5776,707,
,,,
9,5776,707,
,,,
10,5776,707,
,,,
11,5777,707,
,,,
12,5777,707,
,,,
13,5777,707,
,,,
14,5778,706,
,,,
15,5778,706,
,,,
16,5778,706,
,,,
17,5778,706,
,,,
18,5779,706,
,,,
19,5779,706,
,,,
20,5779,706,
,,,
21,5779,706,
,,,
22,5780,706,
,,,
23,5780,705,
,,,
24,5780,705,
,,,
25,5780,705,
,,,
26,5781,705,
,,,
27,5781,705,
,,,
28,5781,705,
,,,
29,5781,705,
,,,
30,5782,705,
,,,
31,5782,705,
,,,
32,5782,705,
,,,
33,5782,704,
,,,
34,5783,704,
,,,
35,5783,704,
,,,
36,5783,704,
,,,
37,5783,704,
,,,
38,5784,704,
,,,
39,5784,704,
,,,
40,5784,704,
,,,
41,5785,704,
,,,
42,5785,704,
,,,
43,5785,704,
,,,
44,5786,704,
,,,
45,5786,703,
,,,
46,5786,703,
,,,
47,5787,703,
,,,
48,5787,703,
,,,
49,5787,703,
,,,
50,5787,703,
,,,
51,5788,703,
,,,
52,5788,703,
,,,
53,5788,703,
,,,
54,5789,703,
,,,
55,5789,703,
,,,
56,5789,703,
,,,
57,5790,703,
,,,
58,5790,703,
,,,
59,5790,703,
,,,
60,5790,702,
,,,
61,5791,702,
,,,
62,5791,702,
,,,
63,5791,702,
,,,
64,5792,702,
,,,
65,5792,702,
,,,
66,5792,702,
,,,
67,5793,702,
,,,
68,5793,702,
,,,
69,5793,702,
,,,
70,5794,702,
,,,
71,5794,702,
,,,
72,5794,702,
,,,
73,5795,702,
,,,
74,5795,702,
,,,
75,5795,702,
,,,
76,5796,702,
,,,
77,5796,702,
,,,
78,5796,702,
,,,
79,5797,702,
,,,
80,5797,702,
,,,
81,5797,702,
,,,
82,5798,702,
,,,
83,5798,702,
,,,
84,5805,702,
,,,
85,5809,702,
,,,
86,5809,711,
,,,
87,5809,711,
,,,
88,5809,724,
,,,
89,5803,723,
,,,
90,5796,723,
,,,
91,5789,723,
,,,
92,5782,723,
,,,
93,5776,723,
,,,
94,5769,723,
,,,
95,5762,723,
,,,
96,5762,717,
,,,
97,5767,712,
,,,
98,5767,712,
,,,
99,5769,711,
,,,
100,5770,710,
,,,
101,5771,710,
,,,
102,5773,709,
,,,
103,5774,708,
,,,
1,5699,739,
,,,
2,5704,740,
,,,
3,5707,740,
,,,
4,5709,740,
,,,
5,5711,740,
,,,
6,5712,740,
,,,
7,5714,740,
,,,
8,5715,740,
,,,
9,5716,741,
,,,
10,5715,755,
,,,
11,5709,755,
,,,
12,5709,753,
,,,
13,5699,752,
,,,
14,5699,739,
,,,
1,5957,705,
,,,
2,5956,731,
,,,
3,5956,740,
,,,
4,5956,749,
,,,
5,5956,756,
,,,
6,5956,761,
,,,
7,5956,765,
,,,
8,5954,767,
,,,
9,5949,767,
,,,
10,5942,767,
,,,
11,5931,766,
,,,
12,5922,766,
,,,
13,5918,766,
,,,
14,5912,766,
,,,
15,5911,765,
,,,
16,5911,757,
,,,
17,5911,750,
,,,
18,5911,744,
,,,
19,5911,737,
,,,
20,5911,730,
,,,
21,5912,708,
,,,
22,5915,703,
,,,
23,5955,704,
,,,
24,5957,705,
,,,
1,6184,304,
,,,
2,6192,304,
,,,
3,6206,304,
,,,
4,6213,304,
,,,
5,6218,304,
,,,
6,6219,304,
,,,
7,6226,304,
,,,
8,6241,304,
,,,
9,6241,313,
,,,
10,6226,313,
,,,
11,6218,313,
,,,
12,6218,313,
,,,
13,6212,313,
,,,
14,6206,313,
,,,
15,6191,313,
,,,
16,6185,313,
,,,
17,6184,313,
,,,
18,6179,313,
,,,
19,6178,312,
,,,
20,6178,305,
,,,
21,6179,304,
,,,
22,6184,304,
,,,
1,6085,727,
,,,
2,6086,720,
,,,
3,6086,719,
,,,
4,6086,719,
,,,
5,6086,719,
,,,
6,6086,719,
,,,
7,6094,719,
,,,
8,6094,724,
,,,
9,6091,727,
,,,
10,6085,727,
,,,
1,6080,393,
,,,
2,6085,393,
,,,
3,6085,395,
,,,
4,6081,395,
,,,
5,6081,394,
,,,
6,6080,393,
,,,
1,6202,404,
,,,
2,6203,408,
,,,
1,6025,224,
,,,
2,6019,224,
,,,
3,6019,217,
,,,
4,6026,217,
,,,
5,6025,223,
,,,
6,6025,224,
,,,
1,6028,224,
,,,
2,6027,224,
,,,
3,6027,223,
,,,
4,6026,223,
,,,
5,6025,223,
,,,
6,6026,218,
,,,
7,6027,218,
,,,
8,6027,217,
,,,
9,6028,217,
,,,
10,6028,224,
,,,
1,6193,103,
,,,
2,6199,104,
,,,
3,6203,104,
,,,
4,6207,104,
,,,
5,6207,108,
,,,
6,6206,111,
,,,
7,6203,111,
,,,
8,6197,111,
,,,
9,6193,111,
,,,
10,6193,107,
,,,
11,6193,103,
,,,
1,6378,147,
,,,
2,6381,147,
,,,
3,6386,147,
,,,
4,6395,147,
,,,
5,6395,156,
,,,
6,6386,156,
,,,
7,6381,156,
,,,
8,6377,156,
,,,
9,6370,156,
,,,
10,6363,156,
,,,
11,6356,156,
,,,
12,6351,156,
,,,
13,6350,155,
,,,
14,6350,152,
,,,
15,6350,148,
,,,
16,6351,147,
,,,
17,6356,147,
,,,
18,6360,147,
,,,
19,6377,147,
,,,
20,6378,147,
,,,
21,6378,148,
,,,
22,6377,148,
,,,
23,6378,148,
,,,
24,6378,147,
,,,
1,6266,120,
,,,
2,6270,120,
,,,
3,6274,120,
,,,
4,6276,121,
,,,
5,6276,121,
,,,
6,6277,121,
,,,
7,6277,128,
,,,
8,6273,128,
,,,
9,6270,127,
,,,
10,6266,127,
,,,
11,6263,127,
,,,
12,6263,124,
,,,
13,6263,120,
,,,
14,6266,120,
,,,
1,6181,86,
,,,
2,6180,88,
,,,
3,6179,88,
,,,
4,6179,89,
,,,
5,6173,89,
,,,
6,6174,85,
,,,
7,6174,85,
,,,
8,6180,85,
,,,
9,6181,86,
,,,
1,6180,88,
,,,
2,6180,89,
,,,
3,6179,89,
,,,
4,6179,88,
,,,
5,6180,88,
,,,
1,6442,379,
,,,
2,6446,379,
,,,
3,6450,379,
,,,
4,6451,380,
,,,
5,6451,385,
,,,
6,6450,386,
,,,
7,6446,386,
,,,
8,6442,386,
,,,
9,6442,379,
,,,
1,6433,380,
,,,
2,6435,380,
,,,
3,6438,380,
,,,
4,6442,379,
,,,
5,6442,386,
,,,
6,6439,386,
,,,
7,6435,387,
,,,
8,6434,387,
,,,
9,6433,380,
,,,
1,6415,381,
,,,
2,6419,381,
,,,
3,6423,381,
,,,
4,6427,380,
,,,
5,6431,380,
,,,
6,6433,380,
,,,
7,6434,387,
,,,
8,6431,387,
,,,
9,6428,387,
,,,
10,6424,388,
,,,
11,6420,388,
,,,
12,6416,388,
,,,
13,6415,381,
,,,
1,6452,103,
,,,
2,6459,103,
,,,
3,6463,103,
,,,
4,6470,103,
,,,
5,6470,106,
,,,
6,6470,110,
,,,
7,6463,110,
,,,
8,6455,110,
,,,
9,6452,110,
,,,
10,6445,110,
,,,
11,6445,104,
,,,
12,6447,104,
,,,
13,6447,103,
,,,
14,6452,103,
,,,
1,5626,702,
,,,
2,5627,702,
,,,
3,5627,704,
,,,
4,5625,704,
,,,
5,5625,703,
,,,
6,5626,702,
,,,
1,5722,697,
,,,
2,5723,678,
,,,
3,5724,678,
,,,
4,5729,678,
,,,
5,5729,681,
,,,
6,5728,685,
,,,
7,5728,689,
,,,
8,5728,693,
,,,
9,5727,697,
,,,
10,5727,701,
,,,
11,5727,706,
,,,
12,5727,711,
,,,
13,5727,716,
,,,
14,5726,721,
,,,
15,5726,726,
,,,
16,5726,729,
,,,
17,5726,730,
,,,
18,5722,731,
,,,
19,5722,697,
,,,
1,5720,730,
,,,
2,5721,699,
,,,
3,5721,679,
,,,
4,5723,678,
,,,
5,5722,697,
,,,
6,5722,731,
,,,
7,5720,730,
,,,
1,6126,634,
,,,
2,6126,636,
,,,
3,6129,636,
,,,
4,6128,656,
,,,
5,6126,656,
,,,
6,6125,654,
,,,
7,6125,635,
,,,
8,6126,634,
,,,
1,5723,740,
,,,
2,5726,740,
,,,
3,5726,740,
,,,
4,5726,741,
,,,
5,5726,742,
,,,
6,5726,743,
,,,
7,5726,743,
,,,
8,5726,744,
,,,
9,5726,744,
,,,
10,5726,745,
,,,
11,5726,745,
,,,
12,5726,746,
,,,
13,5726,747,
,,,
14,5726,748,
,,,
15,5726,748,
,,,
16,5726,749,
,,,
17,5726,749,
,,,
18,5726,750,
,,,
19,5726,751,
,,,
20,5726,751,
,,,
21,5727,752,
,,,
22,5727,753,
,,,
23,5727,753,
,,,
24,5727,754,
,,,
25,5727,754,
,,,
26,5727,758,
,,,
27,5727,762,
,,,
28,5728,767,
,,,
29,5728,772,
,,,
30,5729,776,
,,,
31,5723,776,
,,,
32,5722,776,
,,,
33,5722,775,
,,,
34,5721,775,
,,,
35,5721,771,
,,,
36,5721,767,
,,,
37,5721,762,
,,,
38,5722,758,
,,,
39,5722,753,
,,,
40,5722,749,
,,,
41,5722,744,
,,,
42,5722,741,
,,,
43,5723,740,
,,,
1,5722,802,
,,,
2,5722,803,
,,,
3,5721,803,
,,,
4,5721,802,
,,,
5,5722,802,
,,,
1,5722,777,
,,,
2,5723,777,
,,,
3,5729,777,
,,,
4,5729,780,
,,,
5,5729,785,
,,,
6,5730,788,
,,,
7,5730,790,
,,,
8,5730,794,
,,,
9,5730,799,
,,,
10,5730,802,
,,,
11,5729,803,
,,,
12,5723,803,
,,,
13,5722,803,
,,,
14,5722,802,
,,,
15,5721,802,
,,,
16,5721,799,
,,,
17,5721,794,
,,,
18,5721,790,
,,,
19,5721,785,
,,,
20,5721,780,
,,,
21,5721,778,
,,,
22,5722,778,
,,,
23,5722,777,
,,,
1,5857,326,
,,,
2,5857,326,
,,,
3,5856,326,
,,,
4,5856,326,
,,,
5,5857,326,
,,,
1,5856,325,
,,,
2,5862,326,
,,,
3,5862,326,
,,,
4,5861,326,
,,,
5,5861,326,
,,,
6,5857,326,
,,,
7,5857,326,
,,,
8,5856,326,
,,,
9,5856,325,
,,,
1,5892,60,
,,,
2,5893,61,
,,,
3,5894,63,
,,,
4,5895,64,
,,,
5,5897,65,
,,,
6,5898,66,
,,,
7,5900,66,
,,,
8,5901,66,
,,,
9,5903,67,
,,,
10,5905,67,
,,,
11,5907,67,
,,,
12,5909,67,
,,,
13,5911,67,
,,,
14,5912,66,
,,,
15,5913,65,
,,,
16,5915,65,
,,,
17,5916,65,
,,,
18,5917,65,
,,,
19,5918,65,
,,,
20,5919,63,
,,,
21,5919,62,
,,,
22,5919,61,
,,,
23,5920,60,
,,,
24,5920,59,
,,,
1,5944,48,
,,,
2,5945,48,
,,,
3,5945,49,
,,,
4,5946,49,
,,,
5,5946,50,
,,,
6,5947,50,
,,,
7,5950,52,
,,,
8,5953,54,
,,,
9,5955,55,
,,,
10,5956,55,
,,,
11,5957,55,
,,,
12,5958,55,
,,,
13,5959,55,
,,,
14,5960,55,
,,,
15,5960,55,
,,,
16,5961,55,
,,,
17,5962,55,
,,,
18,5963,55,
,,,
19,5964,55,
,,,
20,5966,54,
,,,
21,5967,54,
,,,
22,5969,54,
,,,
23,5971,54,
,,,
24,5970,55,
,,,
25,5971,55,
,,,
26,5970,69,
,,,
27,5970,73,
,,,
28,5930,72,
,,,
29,5930,76,
,,,
30,5865,97,
,,,
31,5860,97,
,,,
32,5860,95,
,,,
33,5831,94,
,,,
34,5832,72,
,,,
35,5833,71,
,,,
36,5833,69,
,,,
37,5835,66,
,,,
38,5837,62,
,,,
39,5838,59,
,,,
40,5839,57,
,,,
41,5840,54,
,,,
42,5840,53,
,,,
43,5840,51,
,,,
44,5841,48,
,,,
45,5841,48,
,,,
46,5870,56,
,,,
47,5871,57,
,,,
48,5873,57,
,,,
49,5873,57,
,,,
50,5874,57,
,,,
51,5875,57,
,,,
52,5876,56,
,,,
53,5878,56,
,,,
54,5879,56,
,,,
55,5881,56,
,,,
56,5882,55,
,,,
57,5883,55,
,,,
58,5885,54,
,,,
59,5886,54,
,,,
60,5888,53,
,,,
61,5887,52,
,,,
62,5887,49,
,,,
63,5887,48,
,,,
1,6158,115,
,,,
2,6162,115,
,,,
3,6165,116,
,,,
4,6166,116,
,,,
5,6176,116,
,,,
6,6180,116,
,,,
7,6183,116,
,,,
8,6183,116,
,,,
9,6186,117,
,,,
10,6191,117,
,,,
11,6196,117,
,,,
12,6200,117,
,,,
13,6203,117,
,,,
14,6205,119,
,,,
15,6205,121,
,,,
16,6204,125,
,,,
17,6200,125,
,,,
18,6195,124,
,,,
19,6191,124,
,,,
20,6185,124,
,,,
21,6185,122,
,,,
22,6183,122,
,,,
23,6182,124,
,,,
24,6182,124,
,,,
25,6181,124,
,,,
26,6180,124,
,,,
27,6176,124,
,,,
28,6166,123,
,,,
29,6158,123,
,,,
30,6152,123,
,,,
31,6153,115,
,,,
32,6158,115,
,,,
1,6074,98,
,,,
2,6078,98,
,,,
3,6079,98,
,,,
4,6085,99,
,,,
5,6090,99,
,,,
6,6094,99,
,,,
7,6093,106,
,,,
8,6090,106,
,,,
9,6085,105,
,,,
10,6079,105,
,,,
11,6078,105,
,,,
12,6074,105,
,,,
13,6074,98,
,,,
1,6094,99,
,,,
2,6095,100,
,,,
3,6094,105,
,,,
4,6093,106,
,,,
5,6094,99,
,,,
1,6297,383,
,,,
2,6297,383,
,,,
3,6298,383,
,,,
4,6298,383,
,,,
5,6297,383,
,,,
1,5992,86,
,,,
2,5995,86,
,,,
3,5996,87,
,,,
4,5996,89,
,,,
5,5989,89,
,,,
6,5989,87,
,,,
7,5990,86,
,,,
8,5992,86,
,,,
1,6241,97,
,,,
2,6244,97,
,,,
3,6247,97,
,,,
4,6248,98,
,,,
5,6248,101,
,,,
6,6248,103,
,,,
7,6247,104,
,,,
8,6244,104,
,,,
9,6241,104,
,,,
10,6237,103,
,,,
11,6237,100,
,,,
12,6236,100,
,,,
13,6236,97,
,,,
14,6237,96,
,,,
15,6241,97,
,,,
1,6384,682,
,,,
2,6377,682,
,,,
3,6363,682,
,,,
4,6362,680,
,,,
5,6362,671,
,,,
6,6362,659,
,,,
7,6359,659,
,,,
8,6358,680,
,,,
9,6357,681,
,,,
10,6328,681,
,,,
11,6327,680,
,,,
12,6327,638,
,,,
13,6328,636,
,,,
14,6350,637,
,,,
15,6370,637,
,,,
16,6407,637,
,,,
17,6407,638,
,,,
18,6407,669,
,,,
19,6407,681,
,,,
20,6405,682,
,,,
21,6384,682,
,,,
1,6357,630,
,,,
2,6356,631,
,,,
3,6313,631,
,,,
4,6312,630,
,,,
5,6312,617,
,,,
1,6339,771,
,,,
2,6337,770,
,,,
3,6338,737,
,,,
4,6339,735,
,,,
5,6380,736,
,,,
6,6382,737,
,,,
7,6381,770,
,,,
8,6380,772,
,,,
9,6339,771,
,,,
1,6359,731,
,,,
2,6333,731,
,,,
3,6333,720,
,,,
4,6334,708,
,,,
5,6341,709,
,,,
6,6342,709,
,,,
7,6359,709,
,,,
8,6359,731,
,,,
1,6162,747,
,,,
2,6179,747,
,,,
3,6179,755,
,,,
4,6178,756,
,,,
5,6163,756,
,,,
6,6162,755,
,,,
7,6162,747,
,,,
1,6141,756,
,,,
2,6140,754,
,,,
3,6140,722,
,,,
4,6140,721,
,,,
5,6141,720,
,,,
6,6157,720,
,,,
7,6158,721,
,,,
8,6157,755,
,,,
9,6156,756,
,,,
10,6141,756,
,,,
1,6192,821,
,,,
2,6192,803,
,,,
3,6194,801,
,,,
4,6210,801,
,,,
5,6211,803,
,,,
6,6211,821,
,,,
1,5983,821,
,,,
2,5983,800,
,,,
3,5985,799,
,,,
4,6000,799,
,,,
5,6001,800,
,,,
6,6001,821,
,,,
1,6126,735,
,,,
2,6126,730,
,,,
3,6126,711,
,,,
4,6132,706,
,,,
5,6136,706,
,,,
6,6136,715,
,,,
7,6135,734,
,,,
8,6134,735,
,,,
9,6126,735,
,,,
1,6102,821,
,,,
2,6102,820,
,,,
3,6106,816,
,,,
4,6135,816,
,,,
5,6159,816,
,,,
6,6160,818,
,,,
7,6160,821,
,,,
1,6005,821,
,,,
2,6006,795,
,,,
3,5985,794,
,,,
4,5983,793,
,,,
5,5984,774,
,,,
6,5985,773,
,,,
7,6026,774,
,,,
8,6028,775,
,,,
9,6027,821,
,,,
1,6475,713,
,,,
2,6467,713,
,,,
3,6471,710,
,,,
4,6475,710,
,,,
1,6389,578,
,,,
2,6408,579,
,,,
3,6408,609,
,,,
4,6407,631,
,,,
5,6406,632,
,,,
6,6363,631,
,,,
7,6363,630,
,,,
8,6377,582,
,,,
9,6381,582,
,,,
10,6385,587,
,,,
11,6389,587,
,,,
12,6389,578,
,,,
1,6033,821,
,,,
2,6033,816,
,,,
3,6034,815,
,,,
4,6086,816,
,,,
5,6093,816,
,,,
6,6093,821,
,,,
1,6253,698,
,,,
2,6252,697,
,,,
3,6252,687,
,,,
4,6253,686,
,,,
5,6284,686,
,,,
6,6285,688,
,,,
7,6285,694,
,,,
8,6281,699,
,,,
9,6253,698,
,,,
1,6230,658,
,,,
2,6229,657,
,,,
3,6229,637,
,,,
4,6231,635,
,,,
5,6247,636,
,,,
6,6247,636,
,,,
7,6247,657,
,,,
8,6246,658,
,,,
9,6230,658,
,,,
1,6475,521,
,,,
2,6470,516,
,,,
3,6473,513,
,,,
4,6474,512,
,,,
5,6475,511,
,,,
1,6433,533,
,,,
2,6438,533,
,,,
3,6459,533,
,,,
4,6459,555,
,,,
5,6458,578,
,,,
6,6458,586,
,,,
7,6454,590,
,,,
8,6418,590,
,,,
9,6414,586,
,,,
10,6414,578,
,,,
11,6414,534,
,,,
12,6415,533,
,,,
13,6432,533,
,,,
14,6433,533,
,,,
1,6468,647,
,,,
2,6468,648,
,,,
3,6467,657,
,,,
4,6467,699,
,,,
5,6466,698,
,,,
6,6466,638,
,,,
7,6468,637,
,,,
8,6468,647,
,,,
1,5935,821,
,,,
2,5935,815,
,,,
3,5936,814,
,,,
4,5977,814,
,,,
5,5979,815,
,,,
6,5978,821,
,,,
1,6085,760,
,,,
2,6089,760,
,,,
3,6093,760,
,,,
4,6093,767,
,,,
5,6092,769,
,,,
6,6088,769,
,,,
7,6062,768,
,,,
8,6061,767,
,,,
9,6061,761,
,,,
10,6062,759,
,,,
11,6085,760,
,,,
1,6228,698,
,,,
2,6229,684,
,,,
3,6229,681,
,,,
4,6247,681,
,,,
5,6246,696,
,,,
6,6244,698,
,,,
7,6228,698,
,,,
1,6215,821,
,,,
2,6216,777,
,,,
3,6217,776,
,,,
4,6307,777,
,,,
5,6308,778,
,,,
6,6308,794,
,,,
7,6307,795,
,,,
8,6250,794,
,,,
9,6249,821,
,,,
1,6132,797,
,,,
2,6132,775,
,,,
3,6159,775,
,,,
4,6161,777,
,,,
5,6160,796,
,,,
6,6159,797,
,,,
7,6132,797,
,,,
1,6104,749,
,,,
2,6103,747,
,,,
3,6103,735,
,,,
4,6112,736,
,,,
5,6112,748,
,,,
6,6110,749,
,,,
7,6104,749,
,,,
1,6186,725,
,,,
2,6185,723,
,,,
3,6185,708,
,,,
4,6186,707,
,,,
5,6203,707,
,,,
6,6224,707,
,,,
7,6225,709,
,,,
8,6225,724,
,,,
9,6224,725,
,,,
10,6203,725,
,,,
11,6186,725,
,,,
1,6254,821,
,,,
2,6254,800,
,,,
3,6256,799,
,,,
4,6275,799,
,,,
5,6277,800,
,,,
6,6277,821,
,,,
1,6186,747,
,,,
2,6185,746,
,,,
3,6185,730,
,,,
4,6186,729,
,,,
5,6210,729,
,,,
6,6224,729,
,,,
7,6225,731,
,,,
8,6225,746,
,,,
9,6224,747,
,,,
10,6210,747,
,,,
11,6186,747,
,,,
1,6228,698,
,,,
2,6205,698,
,,,
3,6187,698,
,,,
4,6163,697,
,,,
5,6132,697,
,,,
6,6127,692,
,,,
7,6127,679,
,,,
8,6125,677,
,,,
9,6127,675,
,,,
10,6136,675,
,,,
11,6136,683,
,,,
12,6142,683,
,,,
13,6228,684,
,,,
14,6228,698,
,,,
1,6247,680,
,,,
2,6229,680,
,,,
3,6229,663,
,,,
4,6230,661,
,,,
5,6246,661,
,,,
6,6247,662,
,,,
7,6247,671,
,,,
8,6247,676,
,,,
9,6247,680,
,,,
1,6408,578,
,,,
2,6389,578,
,,,
3,6363,533,
,,,
4,6364,532,
,,,
5,6386,533,
,,,
6,6408,533,
,,,
7,6409,534,
,,,
8,6408,578,
,,,
1,6132,797,
,,,
2,6117,797,
,,,
3,6116,796,
,,,
4,6116,776,
,,,
5,6117,775,
,,,
6,6132,775,
,,,
7,6132,797,
,,,
1,6313,533,
,,,
2,6314,532,
,,,
3,6357,532,
,,,
4,6358,533,
,,,
1,6111,769,
,,,
2,6102,769,
,,,
3,6103,755,
,,,
4,6104,753,
,,,
5,6110,754,
,,,
6,6111,755,
,,,
7,6111,769,
,,,
1,6141,811,
,,,
2,6135,811,
,,,
3,6106,810,
,,,
4,6102,806,
,,,
5,6102,801,
,,,
6,6111,801,
,,,
7,6135,801,
,,,
8,6141,801,
,,,
9,6141,811,
,,,
1,6254,680,
,,,
2,6252,679,
,,,
3,6253,636,
,,,
4,6253,636,
,,,
5,6285,636,
,,,
6,6286,637,
,,,
7,6285,679,
,,,
8,6284,681,
,,,
9,6254,680,
,,,
1,6475,631,
,,,
2,6471,630,
,,,
3,6468,626,
,,,
4,6468,618,
,,,
5,6468,607,
,,,
6,6475,608,
,,,
1,6468,607,
,,,
2,6468,618,
,,,
3,6468,626,
,,,
4,6467,625,
,,,
5,6467,604,
,,,
6,6468,604,
,,,
7,6468,607,
,,,
1,6475,602,
,,,
2,6467,600,
,,,
3,6467,592,
,,,
4,6475,594,
,,,
1,6475,806,
,,,
2,6474,806,
,,,
3,6473,802,
,,,
4,6473,802,
,,,
5,6473,802,
,,,
6,6473,801,
,,,
7,6475,796,
,,,
8,6475,796,
,,,
1,6475,818,
,,,
2,6474,816,
,,,
3,6473,814,
,,,
4,6472,811,
,,,
5,6472,809,
,,,
6,6472,809,
,,,
7,6475,809,
,,,
1,6475,819,
,,,
2,6474,818,
,,,
3,6473,815,
,,,
4,6472,812,
,,,
5,6471,809,
,,,
6,6470,807,
,,,
7,6469,804,
,,,
8,6469,801,
,,,
9,6468,798,
,,,
10,6467,795,
,,,
11,6467,792,
,,,
12,6466,789,
,,,
13,6466,786,
,,,
14,6466,779,
,,,
15,6467,714,
,,,
16,6467,713,
,,,
17,6467,744,
,,,
18,6467,745,
,,,
19,6467,750,
,,,
20,6467,751,
,,,
21,6467,755,
,,,
22,6467,760,
,,,
23,6467,764,
,,,
24,6466,769,
,,,
25,6466,770,
,,,
26,6466,775,
,,,
27,6466,779,
,,,
28,6466,782,
,,,
29,6466,784,
,,,
30,6467,787,
,,,
31,6467,789,
,,,
32,6468,792,
,,,
33,6468,795,
,,,
34,6469,797,
,,,
35,6469,799,
,,,
36,6469,800,
,,,
37,6470,803,
,,,
38,6471,805,
,,,
39,6472,808,
,,,
40,6472,809,
,,,
41,6472,809,
,,,
42,6472,811,
,,,
43,6473,814,
,,,
44,6474,816,
,,,
45,6475,818,
,,,
1,5598,191,
,,,
2,5599,191,
,,,
3,5601,191,
,,,
4,5603,191,
,,,
5,5604,192,
,,,
6,5606,192,
,,,
7,5608,193,
,,,
8,5609,193,
,,,
9,5611,194,
,,,
10,5613,195,
,,,
11,5614,196,
,,,
12,5616,196,
,,,
13,5618,197,
,,,
14,5619,198,
,,,
15,5621,199,
,,,
16,5622,200,
,,,
17,5624,201,
,,,
18,5625,203,
,,,
19,5625,203,
,,,
20,5700,263,
,,,
21,5702,264,
,,,
22,5704,265,
,,,
23,5706,265,
,,,
24,5707,266,
,,,
25,5709,267,
,,,
26,5711,267,
,,,
27,5713,268,
,,,
28,5715,268,
,,,
29,5717,268,
,,,
30,5718,269,
,,,
31,5720,269,
,,,
32,5722,269,
,,,
33,5724,269,
,,,
34,5726,269,
,,,
35,5728,269,
,,,
36,5739,269,
,,,
37,5743,273,
,,,
38,5741,326,
,,,
39,5736,348,
,,,
40,5726,367,
,,,
41,5725,368,
,,,
42,5701,370,
,,,
43,5598,339,
,,,
1,5634,201,
,,,
2,5634,200,
,,,
3,5637,196,
,,,
4,5637,196,
,,,
5,5638,195,
,,,
6,5638,195,
,,,
7,5639,195,
,,,
8,5639,195,
,,,
9,5639,195,
,,,
10,5640,195,
,,,
11,5640,195,
,,,
12,5743,205,
,,,
13,5745,207,
,,,
1,5665,389,
,,,
2,5666,389,
,,,
3,5666,389,
,,,
4,5666,389,
,,,
5,5666,390,
,,,
6,5667,390,
,,,
7,5667,390,
,,,
8,5667,390,
,,,
9,5667,390,
,,,
10,5667,390,
,,,
11,5668,390,
,,,
12,5668,391,
,,,
13,5668,391,
,,,
14,5668,391,
,,,
15,5668,391,
,,,
16,5669,391,
,,,
17,5669,391,
,,,
18,5669,392,
,,,
19,5669,392,
,,,
20,5669,392,
,,,
21,5670,392,
,,,
22,5670,392,
,,,
23,5670,392,
,,,
24,5670,392,
,,,
25,5670,393,
,,,
26,5671,393,
,,,
27,5671,393,
,,,
28,5671,393,
,,,
29,5671,393,
,,,
30,5671,393,
,,,
31,5672,394,
,,,
32,5672,394,
,,,
33,5672,394,
,,,
34,5672,394,
,,,
35,5673,394,
,,,
36,5673,395,
,,,
37,5673,395,
,,,
38,5673,395,
,,,
39,5673,395,
,,,
40,5674,395,
,,,
41,5674,396,
,,,
42,5674,396,
,,,
43,5674,396,
,,,
44,5675,396,
,,,
45,5675,396,
,,,
46,5675,396,
,,,
47,5675,397,
,,,
48,5675,397,
,,,
49,5675,397,
,,,
50,5676,397,
,,,
51,5676,397,
,,,
52,5676,397,
,,,
53,5676,398,
,,,
54,5676,398,
,,,
